"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
6998,"08NH","heliport","Memorial Hospital Heliport",44.0612983704,-71.1358032227,574,"NA","US","US-NH","North Conway","no","08NH",,"08NH",,,
6999,"08NJ","heliport","St Barnabas Medical Center Heliport",40.76259994506836,-74.30400085449219,429,"NA","US","US-NJ","Livingston","no","08NJ",,"08NJ",,,
345570,"08NR","small_airport","Bell Mountain Airport",35.217541,-82.426,2150,"NA","US","US-NC","Zirconia","no","08NR",,"08NR",,,
7000,"08NY","small_airport","Md1 Airport",41.368099212646484,-74.50559997558594,650,"NA","US","US-NY","Middletown","no","08NY",,"08NY",,,
7001,"08OH","small_airport","Kenley Airport",41.29169845581055,-80.5636978149414,1230,"NA","US","US-OH","Hartford","no","08OH",,"08OH",,,
7002,"08OK","small_airport","Parks Airport",34.93149948120117,-95.25830078125,635,"NA","US","US-OK","Wilburton","no","08OK",,"08OK",,,
327859,"08OL","small_airport","Broken B Airport",35.408087,-98.605477,1518,"NA","US","US-OK","Hydro","no","08OL",,"08OL",,,
7003,"08OR","small_airport","Saxon Sycan Airport",42.838,-121.11509,4990,"NA","US","US-OR","Summer Lake","no","08OR",,"08OR",,,
7004,"08PA","heliport","Pocono Raceway Heliport",41.055358,-75.512039,1812,"NA","US","US-PA","Long Pond","no","08PA",,"08PA",,,
7005,"08PN","heliport","Thomson Heliport",40.0458984375,-76.28079986572266,310,"NA","US","US-PA","Lancaster","no","08PN",,"08PN",,,
7006,"08R","small_airport","Richmond Airport",41.489498,-71.620598,130,"NA","US","US-RI","West Kingston","no",,,"08R",,"https://en.wikipedia.org/wiki/Richmond_Airport_(Rhode_Island)","RI04"
345365,"08SD","heliport","Douglas County Memorial Hospital Heliport",43.325923,-98.345152,1523,"NA","US","US-SD","Armour","no","08SD",,"08SD",,,
7007,"08TA","heliport","Rancho Del Lago Heliport",29.97842,-98.258418,1208,"NA","US","US-TX","Fischer","no","08TA",,"08TA",,,
7008,"08TE","closed","B J McCombs Sisterdale Airport",29.975331,-98.742451,1447,"NA","US","US-TX","Comfort","no",,,,,,"08TE"
334331,"08TN","small_airport","PTC Airport",35.298914,-86.474357,820,"NA","US","US-TN","Fayetteville","no","08TN",,"08TN",,,
7009,"08TS","closed","Puesta Del Sol Airport",26.881331,-98.504885,420,"NA","US","US-TX","La Gloria","no",,,,,,"08TS"
343404,"08TT","small_airport","LZ Tango Charlie Airport",30.308803,-99.022228,2054,"NA","US","US-TX","Fredericksburg","no","08TT",,"08TT",,,
7010,"08TX","small_airport","Cross Wind Airport",32.85789,-97.744303,1040,"NA","US","US-TX","Weatherford","no","08TX",,"08TX",,,
7011,"08U","small_airport","Stevens-Crosby Airport",41.515701,-115.860001,6397,"NA","US","US-NV","Elko","no","K08U",,"08U",,,
545821,"08UT","small_airport","Pinelodge Runway",38.335017,-109.135176,7175,"NA","US","US-UT","La Sal","no","08UT",,"08UT",,,
7012,"08VA","small_airport","Springwood Airstrip",37.55400085449219,-79.74980163574219,1000,"NA","US","US-VA","Buchanan","no","08VA",,"08VA",,,
7013,"08WA","closed","Manchester Laboratory Heliport",47.574299,-122.547997,2,"NA","US","US-WA","Manchester","no",,,,,,"08WA"
7014,"08WI","closed","Pierick Airport",43.04359817504883,-90.3551025390625,1225,"NA","US","US-WI","Highland","no",,,,,,"08WI, 08WI, 08WI"
322194,"08XA","small_airport","Knolle Ranch Airport",30.479253,-96.504031,280,"NA","US","US-TX","Snook","no","08XA",,"08XA",,,
7015,"08XS","small_airport","Peterson Airport",29.10810089111328,-95.77749633789062,45,"NA","US","US-TX","Old Ocean","no","08XS",,"08XS",,,
329058,"09AA","heliport","Sheldon Chalet Heliport",62.969888,-150.75375,5742,"NA","US","US-AK","Talkeetna","no","09AA",,"09AA",,,
45270,"09AK","small_airport","West Beaver Airport",61.589361,-149.847333,228,"NA","US","US-AK","Big Lake","no","09AK",,"09AK",,,
352228,"09AL","heliport","Greene County Hospital & Nursing Home Heliport",32.842385,-87.890523,218,"NA","US","US-AL","Eutaw","no","09AL",,"09AL",,,
7016,"09AR","heliport","Magnolia Hospital Heliport",33.27320098876953,-93.23989868164062,310,"NA","US","US-AR","Magnolia","no","09AR",,"09AR",,,
7017,"09AZ","small_airport","Stronghold Airport",31.924848,-110.040007,4970,"NA","US","US-AZ","St David","no","09AZ",,"09AZ",,,
7018,"09CA","heliport","Mee Memorial Hospital Heliport",36.205514,-121.132541,320,"NA","US","US-CA","King City","no","09CA",,"09CA",,,
7019,"09CL","small_airport","Alta Sierra Airport",39.113800048828125,-121.05699920654297,2275,"NA","US","US-CA","Grass Valley","no","09CL",,"09CL",,,
45317,"09CN","heliport","Tulare Motor Sports #2 Heliport",36.182556,-119.313572,272,"NA","US","US-CA","Tulare","no","09CN",,"09CN",,,
7020,"09CO","small_airport","Cottonwood Field",38.055275,-103.650769,4180,"NA","US","US-CO","Rocky Ford","no","09CO",,"09CO",,,
7021,"09FA","small_airport","Placid Lakes Airport",27.2455997467041,-81.41310119628906,130,"NA","US","US-FL","Lake Placid","no","09FA",,"09FA",,,
7022,"09FD","small_airport","Cheryl-Lane Landings Airport",28.671100616455078,-82.0873031616211,71,"NA","US","US-FL","Bushnell","no","09FD",,"09FD",,,
7023,"09FL","closed","Sunnybreeze Airport",27.049955,-81.970739,60,"NA","US","US-FL","Arcadia","no",,,,,,"09FL"
7024,"09GA","small_airport","Sunbelt Strip",31.120995,-83.67063,230,"NA","US","US-GA","Moultrie","no","09GA",,"09GA",,,
7025,"09I","seaplane_base","International Falls Seaplane Base",48.60580062866211,-93.37079620361328,1110,"NA","US","US-MN","International Falls","no","09I",,"09I",,,
7026,"09IA","small_airport","Skydive Iowa Airport",41.745441,-92.411547,820,"NA","US","US-IA","Brooklyn","no","09IA",,"09IA",,,"Val-Air Airport"
7027,"09ID","small_airport","Taylor Ranch Landing Area Airport",45.10390090942383,-114.8550033569336,3835,"NA","US","US-ID","Moscow","no","09ID",,"09ID",,,
7028,"09II","small_airport","Gibbons Field",38.44729995727539,-86.44499969482422,880,"NA","US","US-IN","Valeene","no","09II",,"09II",,,
7029,"09IL","closed","Silver Cross Hospital Heliport",41.536183,-88.052279,610,"NA","US","US-IL","Joliet","no",,,,,,"09IL"
7030,"09IN","small_airport","Gordon Airport",41.123265,-85.42496,850,"NA","US","US-IN","Columbia City","no","09IN",,"09IN",,,
7031,"09IS","heliport","Swedish American Heliport",42.26499938964844,-89.07430267333984,874,"NA","US","US-IL","Rockford","no","09IS",,"09IS",,,
7032,"09KS","small_airport","Coffman Airport",38.707000732421875,-95.13829803466797,970,"NA","US","US-KS","Wellsville","no","09KS",,"09KS",,,
7033,"09KY","heliport","Baptist Hospital East Heliport",38.23899841308594,-85.63939666748047,531,"NA","US","US-KY","Louisville","no","09KY",,"09KY",,,
7034,"09LA","heliport","Era Helicopters Fourchon Helibase Heliport",29.126972,-90.206659,2,"NA","US","US-LA","Golden Meadow","no","09LA",,"09LA",,,
7035,"09LL","small_airport","Pine Hill Airport",42.468101501464844,-88.74320220947266,1000,"NA","US","US-IL","Capron","no","09LL",,"09LL",,,
7036,"09LS","heliport","West Feliciana Sheriff's Office Heliport",30.824399948120117,-91.38459777832031,181,"NA","US","US-LA","St Francisville","no","09LS",,"09LS",,,
7037,"09MA","small_airport","Kallander Field",42.304298400878906,-71.50589752197266,403,"NA","US","US-MA","Southborough","no","09MA",,"09MA",,,
541158,"09MD","heliport","Fly Deep Creek Heliport",39.576412,-79.372047,2628,"NA","US","US-MD","McHenry","no","09MD",,"09MD",,,
7038,"09ME","small_airport","Perrotti Skyranch Airfield",43.34080123901367,-70.85469818115234,260,"NA","US","US-ME","Berwick","no","09ME",,"09ME",,,
7039,"09MI","heliport","Michigan National Guard Headquarters Heliport",42.708099365234375,-84.56079864501953,842,"NA","US","US-MI","Lansing","no","09MI",,"09MI",,,
7040,"09MN","closed","W Johnson Field",44.779999,-95.663109,1060,"NA","US","US-MN","Hazel Run","no",,,,,,"09MN"
7041,"09MO","small_airport","Hogue Farm Airport",37.37839889526367,-93.36329650878906,1210,"NA","US","US-MO","Willard","no","09MO",,"09MO",,,
523550,"09MT","small_airport","Paint Creek Ranch Airport",45.909346,-113.763183,5060,"NA","US","US-MT","Sula","no","09MT",,"09MT",,,
7042,"09N","small_airport","Airhaven Airport",41.83259963989258,-73.8759994506836,450,"NA","US","US-NY","Staatsburg","no","09N",,"09N",,,
7043,"09NC","small_airport","William Irving Lewis Airport",35.32929992675781,-79.02999877929688,310,"NA","US","US-NC","Broadway","no","09NC",,"09NC",,,
7044,"09NE","small_airport","Summer Hill Farm Airport",41.33330154418945,-96.193603515625,1250,"NA","US","US-NE","Bennington","no","09NE",,"09NE",,,
7045,"09NJ","heliport","Stonebridge Farm Helistop",40.65370178222656,-74.6865005493164,100,"NA","US","US-NJ","Somerville","no","09NJ",,"09NJ",,,
324843,"09NR","small_airport","Dakota Air Ranch Airport",35.650122,-79.650311,561,"NA","US","US-NC","Ramseur","no","09NR",,"09NR",,,
557310,"09NV","heliport","West Henderson Hospital Heliport",35.979689,-115.150183,2374,"NA","US","US-NV","Henderson","no","09NV",,"09NV",,,
7046,"09NY","heliport","Spring Lake Fire Department Heliport",41.92890167236328,-74.04889678955078,254,"NA","US","US-NY","Kingston","no","09NY",,"09NY",,,
7047,"09OK","small_airport","Ragtime Aerodrome",36.35449981689453,-95.86389923095703,700,"NA","US","US-OK","Collinsville","no","09OK",,"09OK",,,
7048,"09OR","heliport","Mid-Columbia Medical Center Heliport",45.587235,-121.163827,487,"NA","US","US-OR","The Dalles","no","09OR",,"09OR",,"https://en.wikipedia.org/wiki/Mid-Columbia_Medical_Center_Heliport",
7049,"09PA","small_airport","Eagle Field",40.82699966430664,-77.98809814453125,1780,"NA","US","US-PA","Port Matilda","no","09PA",,"09PA",,,
7050,"09PN","heliport","Hundley Residence Heliport",40.5620002746582,-75.1427001953125,480,"NA","US","US-PA","Kintersville","no","09PN",,"09PN",,,
7051,"09S","small_airport","Sullivan Lake State Airport",48.84090042114258,-117.28399658203125,2614,"NA","US","US-WA","Metaline Falls","no","09S",,"09S",,,
14580,"09TA","small_airport","Lazy G Bar Ranch Airport",33.282101,-97.497002,923,"NA","US","US-TX","Decatur","no",,,"09T",,"https://en.wikipedia.org/wiki/Lazy_G_Bar_Ranch_Airport","Formerly 82T, 09TA"
7052,"09TE","small_airport","Running M Ranch Airport",32.262923,-97.863764,787,"NA","US","US-TX","Glen Rose","no","09TE",,"09TE",,,
7053,"09TN","heliport","Univ of Tennessee Medical Center Heliport",35.94169998168945,-83.94400024414062,924,"NA","US","US-TN","Knoxville","no","09TN",,"09TN",,,
7054,"09TS","small_airport","Pitcock Rosillos Mountain Ranch Airport",29.48240089416504,-103.16500091552734,3100,"NA","US","US-TX","Marathon","no","09TS",,"09TS",,,
7055,"09TX","small_airport","Smokey Mountain Ranch Airport",30.737626,-102.02332,2522,"NA","US","US-TX","Sheffield","no","09TX",,"09TX",,,
7056,"09VA","small_airport","Alum Ridge STOLport",36.97650146484375,-80.493896484375,2375,"NA","US","US-VA","Floyd","no","09VA",,"09VA",,,
7057,"09VG","heliport","Augusta Medical Center Heliport",38.09080123901367,-78.98500061035156,1390,"NA","US","US-VA","Fishersville","no","09VG",,"09VG",,,
7058,"09W","heliport","South Capitol Street Heliport",38.868612,-77.008367,10,"NA","US","US-DC","Washington","no",,,"09W",,,"DC12"
7059,"09WA","heliport","Holy Family Hospital Heliport",47.71039962768555,-117.40699768066406,2081,"NA","US","US-WA","Spokane","no","09WA",,"09WA",,,
7060,"09WI","small_airport","Parkway Farm Strip",44.00360107421875,-91.30760192871094,705,"NA","US","US-WI","Holmen","no","09WI",,"09WI",,,
7061,"09XS","heliport","Baptist Medical Center Heliport",29.433000564575195,-98.49220275878906,710,"NA","US","US-TX","San Antonio","no","09XS",,"09XS",,,
7062,"09Y","seaplane_base","Wipline Seaplane Base",44.81660079956055,-93.0155029296875,687,"NA","US","US-MN","Inver Grove Hgts","no","09Y",,"09Y",,,
322435,"0AA6","heliport","Big Salmon Heliport",59.403055,-136.013611,292,"NA","US","US-AK","Haines","no","0AA6",,"0AA6",,,
325323,"0AA7","small_airport","Kalifornsky Meadows Airport",60.491537,-151.235253,65,"NA","US","US-AK","Kenai","no","0AA7",,"0AA7",,,"Kenai Airpark"
7063,"0AK","closed","Old Pilot Station Airport",61.934601,-162.899994,308,"NA","US","US-AK","Pilot Station","no",,,,,,"0AK"
7064,"0AK0","small_airport","Scotts Airport",64.39214,-146.861823,800,"NA","US","US-AK","Salcha","no","0AK0",,"0AK0",,,
7065,"0AK1","small_airport","Anderson Lake Airport",61.616966,-149.320893,463,"NA","US","US-AK","Wasilla","no","0AK1",,"0AK1",,,
45273,"0AK2","small_airport","Yentna Bend Strip",61.725556,-150.678611,81,"NA","US","US-AK","Willow","no","0AK2",,"0AK2",,,
7066,"0AK3","small_airport","Parker Lake Airport",62.0359001159668,-150.49400329589844,250,"NA","US","US-AK","Montana Creek","no","0AK3",,"0AK3",,,
7067,"0AK5","small_airport","Young Creek Airport",61.355352,-142.731832,1580,"NA","US","US-AK","May Creek","no","0AK5",,"0AK5",,,
7068,"0AK6","small_airport","Victory Airport",61.80108,-147.945156,1800,"NA","US","US-AK","Victory Bible Camp","no","0AK6",,"0AK6",,,
7069,"0AK7","small_airport","Bradley Lake Hydroelectric Project Airstrip",59.776005,-150.963285,18,"NA","US","US-AK","Homer","no","0AK7",,"0AK7",,,
7070,"0AK8","closed","Pollux Heliport",64.895835,-147.497501,515,"NA","US","US-AK","North Pole","no",,,,,,"0AK8"
7071,"0AK9","small_airport","Falcon Lake Strip",61.33259963989258,-150.0590057373047,110,"NA","US","US-AK","Point Mackenzie","no","0AK9",,"0AK9",,,
7072,"0AL0","heliport","Huntsville Field",34.68840026855469,-86.58889770507812,619,"NA","US","US-AL","Huntsville","no","0AL0",,"0AL0",,,
7073,"0AL1","small_airport","Resort Airport",30.443899154663086,-87.65689849853516,97,"NA","US","US-AL","Foley","no","0AL1",,"0AL1",,,
7074,"0AL2","heliport","Clay County Hospital Heliport",33.275001525878906,-85.83329772949219,1040,"NA","US","US-AL","Ashland","no","0AL2",,"0AL2",,,
7075,"0AL3","heliport","Hospital Pad Heliport",31.430599212646484,-86.94029998779297,295,"NA","US","US-AL","Evergreen","no","0AL3",,"0AL3",,,
7076,"0AL4","heliport","Dekalb Regional Medical Center Heliport",34.442141,-85.755793,870,"NA","US","US-AL","Fort Payne","no","0AL4",,"0AL4",,,"B.M.C. - De Kalb Heliport"
7077,"0AL5","small_airport","Flomaton Airport",31.03219985961914,-87.25279998779297,247,"NA","US","US-AL","Flomaton","no","0AL5",,"0AL5",,,
7078,"0AL6","heliport","D.W. Mcmillian Memorial Hospital Heliport",31.127199172973633,-87.07330322265625,155,"NA","US","US-AL","Brewton","no","0AL6",,"0AL6",,,
7079,"0AL7","heliport","Gadsden Regl Medical Center Heliport",34.00830078125,-85.96530151367188,621,"NA","US","US-AL","Gadsden","no","0AL7",,"0AL7",,,
7080,"0AL8","heliport","Brookwood Medical Center Heliport",33.46390151977539,-86.77310180664062,763,"NA","US","US-AL","Birmingham","no","0AL8",,"0AL8",,,
7081,"0AL9","small_airport","Wilson Creek Airport",34.850546,-87.633513,590,"NA","US","US-AL","Florence","no","0AL9",,"0AL9",,,
7082,"0AR0","heliport","Northwest Medical Center Springdale Heliport",36.181509,-94.137252,1352,"NA","US","US-AR","Springdale","no","0AR0",,"0AR0",,,"SMH Heliport, Air Evac 4 Heliport"
7083,"0AR1","closed","Hooterville South Airport",35.0947,-93.202003,370,"NA","US","US-AR","Centerville","no",,,,,,"0AR1"
7084,"0AR2","small_airport","Mission Field-Marotti Memorial Airport",35.18853,-90.30359,217,"NA","US","US-AR","Crawfordsville","no","0AR2",,"0AR2",,,
7085,"0AR3","closed","Taylor's Air Strip",35.898998,-93.261001,2160,"NA","US","US-AR","Deer","no",,,,,,"0AR3"
7086,"0AR4","heliport","Ozarks Community Hospital Heliport",36.40929,-94.46005,1251,"NA","US","US-AR","Gravette","no","0AR4",,"0AR4",,,"Gravette Medical Center Hospital Heliport"
7087,"0AR5","heliport","Rgnl Medical Center Heliport",35.83620071411133,-90.70179748535156,382,"NA","US","US-AR","Jonesboro","no","0AR5",,"0AR5",,,
7088,"0AR6","heliport","Ami National Park Medical Center Heliport",34.48149871826172,-93.03099822998047,547,"NA","US","US-AR","Hot Springs","no","0AR6",,"0AR6",,,
7089,"0AR7","closed","Yancopin Airport",33.94899,-91.175141,150,"NA","US","US-AR","Watson","no",,,,,,"0AR7"
7090,"0AR8","heliport","Howard Memorial Hospital Heliport",33.94884,-93.88024,437,"NA","US","US-AR","Nashville","no","0AR8",,"0AR8",,,
7091,"0AR9","heliport","Eureka Springs Hospital Heliport",36.40010070800781,-93.74349975585938,1540,"NA","US","US-AR","Eureka Springs","no","0AR9",,"0AR9",,,
7092,"0AZ0","heliport","Arizona Heart Hospital Heliport",33.481187,-112.03976,1161,"NA","US","US-AZ","Phoenix","no","0AZ0",,"0AZ0",,,
7093,"0AZ1","closed","Taylor Field",32.302114,-111.32412,2130,"NA","US","US-AZ","Marana","no",,,,,,"0AZ1"
7094,"0AZ2","small_airport","Western Sky Airport",33.778166,-113.640625,1930,"NA","US","US-AZ","Salome","no","0AZ2",,"0AZ2",,,"salome, western sky"
7095,"0AZ4","small_airport","Flying Bucket Ranch Airport",32.9823,-112.287003,1505,"NA","US","US-AZ","Maricopa","no","0AZ4",,"0AZ4",,,
7096,"0AZ5","small_airport","Castle Well Airport",33.865944,-112.603265,2080,"NA","US","US-AZ","Morristown","no","0AZ5",,"0AZ5",,,"morristown, castle well"
7097,"0AZ6","heliport","St Joseph's Hospital Heliport",33.482963,-112.079301,1213,"NA","US","US-AZ","Phoenix","no","0AZ6",,"0AZ6",,,
7098,"0AZ7","closed","Sunstate Heliport",33.445318,-111.964567,1180,"NA","US","US-AZ","Phoenix","no",,,,,,"0AZ7"
7099,"0B2","small_airport","Brewer Airport",44.76369857788086,-68.7677993774414,124,"NA","US","US-ME","Brewer","no","0B2",,"0B2",,,
7100,"0B7","small_airport","Warren-Sugarbush Airport",44.117724,-72.826867,1470,"NA","US","US-VT","Warren","no","K0B7",,"0B7",,"https://en.wikipedia.org/wiki/Warren-Sugarbush_Airport",
7101,"0C1","small_airport","Triple R Airport",39.48780059814453,-94.78050231933594,1000,"NA","US","US-MO","Dearborn","no","0C1",,"0C1",,,
7102,"0C2","small_airport","Hinckley Airport",41.770901,-88.7034,760,"NA","US","US-IL","Hinckley","no","0C2",,"0C2",,"https://en.wikipedia.org/wiki/Hinckley_Airport",
7103,"0C5","small_airport","Canadian Lakes Airport",43.575666,-85.284182,960,"NA","US","US-MI","Canadian Lakes","no","K0C5",,"0C5",,,
7104,"0C7","small_airport","Grandpas' Farm Mendota Airport",41.521999,-89.132599,727,"NA","US","US-IL","Mendota","no","IL22",,"IL22",,,"0C7"
7105,"0C8","small_airport","Cushing Field Ltd Airport",41.519501,-88.605598,640,"NA","US","US-IL","Newark","no","0C8",,"0C8",,"https://en.wikipedia.org/wiki/Cushing_Field",
7106,"0C9","heliport","Coach & Paddock Heliport",40.63819885253906,-74.97570037841797,320,"NA","US","US-NJ","Clinton","no","0C9",,"0C9",,,
7107,"0CA0","closed","Drew Medical Center Heliport",33.923302,-118.241997,180,"NA","US","US-CA","Los Angeles","no",,,,,,"0CA0"
7108,"0CA1","closed","Northside Airpark",34.9883003235,-120.458000183,190,"NA","US","US-CA","Santa Maria","no",,,,,,"0CA1"
7109,"0CA2","heliport","VA Greater Los Angeles Health Care Center Heliport",34.049778,-118.456257,294,"NA","US","US-CA","Los Angeles","no","0CA2",,"0CA2",,,
7110,"0CA3","small_airport","Crawford Airport",34.587501525878906,-120.01300048828125,570,"NA","US","US-CA","Santa Ynez","no","0CA3",,"0CA3",,,
7111,"0CA4","small_airport","Shepherd Farm Airport",34.6222,-120.065002,660,"NA","US","US-CA","Santa Ynez","no","0CA4",,"0CA4",,,"Shepherd Ranch"
7112,"0CA5","small_airport","Hoffman Private Airport",33.14310073852539,-116.74500274658203,3100,"NA","US","US-CA","Santa Ysabel","no","0CA5",,"0CA5",,,
7113,"0CA6","small_airport","Emory Ranch Airport",32.7494444,-116.0161111,480,"NA","US","US-CA","Ocotillo","no","0CA6",,"0CA6",,,
7114,"0CA7","closed","Boeing Seal Beach (Rooftop) Heliport",33.756779,-118.0854,158,"NA","US","US-CA","Seal Beach","no",,,,,,"0CA7, 0CA7, 0CA7"
7115,"0CA8","closed","Ward Ranch Airport",33.413347,-116.843255,2500,"NA","US","US-CA","Aguanga","no",,,,,,"0CA8"
7116,"0CA9","small_airport","Blech Ranch Airport",35.592797,-120.338058,1140,"NA","US","US-CA","Shandon","no","0CA9",,"0CA9",,,
7117,"0CD0","heliport","Delta County Memorial Hospital Heliport",38.745155,-108.047973,5000,"NA","US","US-CO","Delta","no","0CD0",,"0CD0",,,
7118,"0CD1","heliport","Colorado Plains Medical Center Heliport",40.2610917,-103.7963389,4356,"NA","US","US-CO","Fort Morgan","no","0CD1",,"0CD1",,,
7119,"0CD2","small_airport","Foxx Valley Airport",38.652500152600005,-104.23400116,5800,"NA","US","US-CO","Yoder","no","0CD2",,"0CD2",,,
7120,"0CD3","closed","Branch's Heliport",40.348,-104.528,4635,"NA","US","US-CO","Kersey","no",,,,,,"0CD3"
7121,"0CD4","heliport","Kauffman Heliport",40.1463012695,-104.887001038,5120,"NA","US","US-CO","Denver","no","0CD4",,"0CD4",,,
7122,"0CD5","small_airport","Piñon Canyon Airport",37.490501,-104.143997,5686,"NA","US","US-CO","Model","no","0CD5",,"0CD5",,,"Piñon Canyon Maneuver Site"
7123,"0CD6","heliport","Exempla Good Samaritan Heliport",39.970843,-105.08741,5204,"NA","US","US-CO","Lafayette","no","0CD6",,"0CD6",,,
7124,"0CD7","small_airport","Fox Hole Airport",40.003917,-105.07185,5135,"NA","US","US-CO","Lafayette","no","0CD7",,"0CD7",,,
7125,"0CD8","heliport","Prowers Medical Center Heliport",38.0710983276,-102.60900116,3575,"NA","US","US-CO","Lamar","no","0CD8",,"0CD8",,,
7126,"0CD9","heliport","Swedish S.W. Medical Heliport",39.603099823,-105.091003418,5563,"NA","US","US-CO","Littleton","no","0CD9",,"0CD9",,,
7127,"0CL0","small_airport","Yosemite Hidden Lake Ranch Airport",37.11800003049999,-119.913002014,500,"NA","US","US-CA","Raymond","no","0CL0",,"0CL0",,,
7128,"0CL1","small_airport","Krey Field Airport",34.5694007874,-117.555999756,3042,"NA","US","US-CA","Adelanto","no","0CL1",,"0CL1",,,
7129,"0CL2","closed","Parking Lot Heliport",32.593834,-117.084872,,"NA","US","US-CA","Chula Vista","no",,,,,,"0CL2"
7130,"0CL3","small_airport","John Nichols Field Airport",32.633457,-116.890565,490,"NA","US","US-CA","Jamul","no","0CL3",,"0CL3",,,
7131,"0CL4","heliport","Glen Fed Heliport",34.157179,-118.254637,770,"NA","US","US-CA","Glendale","no","0CL4",,"0CL4",,,
7132,"0CL5","heliport","The Atrium Heliport",33.6706008911,-117.858001709,46,"NA","US","US-CA","Irvine","no","0CL5",,"0CL5",,,
7133,"0CL6","small_airport","Bohunk's Airpark",34.694584,-118.277106,2410,"NA","US","US-CA","Lancaster","no","0CL6",,"0CL6",,,
7134,"0CL7","heliport","Good Samaritan Hospital Heliport",34.054901,-118.264967,473,"NA","US","US-CA","Los Angeles","no","0CL7",,"0CL7",,,
7135,"0CL8","small_airport","Tera Ultralightport",35.591104,-117.631323,2510,"NA","US","US-CA","Ridgecrest","no","0CL8",,"0CL8",,,
7136,"0CL9","heliport","Sce San Jacinto Valley Service Center Heliport",33.741100311299995,-117.151000977,1482,"NA","US","US-CA","Romoland","no","0CL9",,"0CL9",,,
322308,"0CN1","small_airport","Fiorini Ranch Airport",37.452178,-120.764758,140,"NA","US","US-CA","Delhi","no","0CN1",,"0CN1",,,
324643,"0CN2","small_airport","Sutter Butte Dusters Airport",39.228622,-121.688265,67,"NA","US","US-CA","Live Oak","no","0CN2",,"0CN2",,,
7137,"0CO0","heliport","Longmont United Hospital Heliport",40.181606,-105.124774,5047,"NA","US","US-CO","Longmont","no","0CO0",,"0CO0",,,
7138,"0CO1","small_airport","Dave's Airport",40.0332984924,-105.124000549,5170,"NA","US","US-CO","Louisville","no","0CO1",,"0CO1",,,
7139,"0CO2","small_airport","Crested Butte Airpark",38.851918,-106.928341,8980,"NA","US","US-CO","Crested Butte","no","0CO2","CSE","0CO2",,,"Buckhorn Ranch"
7140,"0CO3","closed","Greggs Nr 1 Airport",39.8894,-104.544997,5373,"NA","US","US-CO","Bennett","no",,,,,,"0CO3"
7141,"0CO4","heliport","Geo-Seis Helicopters Heliport",40.5899009705,-105.04599762,4935,"NA","US","US-CO","Fort Collins","no","0CO4",,"0CO4",,,
7142,"0CO5","closed","Chenoweth Airport",39.830995,-103.592463,4697,"NA","US","US-CO","Last Chance","no",,,,,,
7143,"0CO6","small_airport","Flying M & M Ranch Airport",38.2193984985,-108.212997437,8000,"NA","US","US-CO","Norwood","no","0CO6",,"0CO6",,,
7144,"0CO7","heliport","Century Helicopters Heliport",40.5854988098,-105.040000916,4935,"NA","US","US-CO","Fort Collins","no","0CO7",,"0CO7",,,
7145,"0CO8","small_airport","Cartwheel Airport",40.2083015442,-105.013000488,5010,"NA","US","US-CO","Mead","no","0CO8",,"0CO8",,,
7146,"0CO9","small_airport","Van Treese Airport",37.6582984924,-106.033996582,7613,"NA","US","US-CO","Monte Vista","no","0CO9",,"0CO9",,,
7147,"0CT0","heliport","Sharon Hospital Heliport",41.881232,-73.480699,640,"NA","US","US-CT","Sharon","no","0CT0",,"0CT0",,,
7148,"0CT1","heliport","Bristol-Myers Squibb Company Heliport",41.484798431396484,-72.7562026977539,350,"NA","US","US-CT","Wallingford","no","0CT1",,"0CT1",,,
7149,"0CT2","heliport","Windham Hospital Heliport",41.71699905395508,-72.22589874267578,330,"NA","US","US-CT","Willimantic","no","0CT2",,"0CT2",,,
7150,"0CT3","heliport","N B G H Heliport",41.661598205566406,-72.78790283203125,431,"NA","US","US-CT","New Britain","no","0CT3",,"0CT3",,,
7151,"0CT4","heliport","Burke Heliport",41.50619888305664,-72.9397964477539,400,"NA","US","US-CT","Prospect","no","0CT4",,"0CT4",,,
7152,"0CT5","heliport","St Francis Hospital Heliport",41.77450180053711,-72.6989974975586,184,"NA","US","US-CT","Hartford","no","0CT5",,"0CT5",,,
7153,"0CT6","heliport","Middletown Heliport",41.5968017578125,-72.70449829101562,113,"NA","US","US-CT","Middletown","no","0CT6",,"0CT6",,,
7154,"0CT7","heliport","Bridgeport Hospital Heliport",41.188408,-73.1667,80,"NA","US","US-CT","Bridgeport","no","0CT7",,"0CT7",,,
7155,"0CT8","heliport","Danbury Hospital Heliport",41.405297,-73.445165,510,"NA","US","US-CT","Danbury","no","0CT8",,"0CT8",,,
7156,"0CT9","heliport","Hartford Hospital Heliport",41.75450134277344,-72.67870330810547,211,"NA","US","US-CT","Hartford","no","0CT9",,"0CT9",,,
7157,"0D6","closed","Wilber Municipal Airport",40.475215,-96.986275,1400,"NA","US","US-NE","Wilber","no",,,,,,"0D6"
7158,"0D7","small_airport","Ada Airport",40.7906,-83.829102,949,"NA","US","US-OH","Ada","no","0D7",,"0D7",,"https://en.wikipedia.org/wiki/Ada_Airport",
315634,"0D9","small_airport","Air Park North",44.958035,-84.958859,1170,"NA","US","US-MI","Elmira","no","MI30",,"MI30","http://airparknorth.net/?page_id=6",,"0D9, 24MI"
